260716,22.7,23.3,22.7,38,38,36,927.2,927.5,927.2,0.0,72
270716,22.5,23.1,22.4,39,39,37,927.7,927.8,927.2,0.0,73
270716,22.5,22.5,22.0,38,40,38,927.8,927.8,927.7,0.0,74
270716,22.2,22.5,22.0,39,40,38,927.5,927.9,927.5,0.0,75
270716,21.6,22.4,21.6,41,41,38,927.4,927.5,927.2,0.0,76
270716,21.5,21.7,21.3,41,42,40,926.9,927.5,926.9,0.0,77
270716,21.5,22.0,21.4,41,41,39,926.2,926.9,926.1,0.0,78
270716,20.4,21.5,20.4,44,44,41,926.4,926.5,925.9,0.0,79
270716,20.1,20.4,19.9,46,47,44,926.2,926.4,926.2,0.0,80
270716,20.3,20.4,19.7,45,47,45,926.2,926.4,926.1,0.0,81
270716,19.8,20.4,19.4,47,48,44,926.8,926.8,926.2,0.0,82
270716,20.1,20.3,19.5,46,48,46,927.4,927.4,926.7,0.0,83
270716,20.6,20.6,20.0,46,47,46,927.9,927.9,927.4,0.0,84
270716,22.5,22.5,20.6,41,46,41,928.2,928.2,927.9,0.0,85
270716,23.1,23.5,22.4,39,42,38,928.8,928.8,928.2,0.0,86
270716,24.2,24.3,22.9,37,40,37,928.7,928.8,928.7,0.0,87
270716,25.2,25.3,24.0,35,39,34,928.2,928.7,928.2,0.0,88
270716,26.6,26.6,25.1,32,35,32,927.4,928.2,927.4,0.0,89
270716,26.7,27.3,26.0,32,34,31,926.8,927.4,926.8,0.0,90
270716,24.2,27.7,24.2,43,43,31,927.0,927.0,926.6,0.0,91
270716,20.6,24.2,20.5,58,58,43,927.7,927.7,927.0,0.0,92
270716,16.6,20.6,16.6,70,70,58,929.1,929.1,927.7,0.0,93
270716,15.5,16.6,15.5,68,71,67,930.1,930.1,929.1,0.0,94
270716,14.9,15.5,14.9,52,68,52,930.7,930.8,930.1,0.0,95
270716,14.5,14.9,14.5,42,51,41,931.3,931.3,930.7,0.0,96
280716,14.2,14.5,14.2,45,45,41,931.7,931.7,931.2,0.0,97
280716,13.9,14.2,13.8,49,52,45,931.9,931.9,931.7,0.0,98
280716,13.4,13.9,13.4,55,55,47,931.7,931.9,931.6,0.0,99
280716,12.9,13.5,12.9,55,57,53,931.9,931.9,931.6,0.0,100
280716,12.8,13.0,12.7,52,56,52,932.2,932.2,931.9,0.0,101
280716,12.3,12.8,12.3,56,56,52,932.1,932.2,932.0,0.0,102
280716,12.0,12.4,12.0,58,59,56,931.6,932.1,931.6,0.0,103
280716,11.7,12.0,11.7,61,61,58,931.5,931.7,931.5,0.0,104
280716,11.4,11.7,11.4,67,67,61,931.6,931.8,931.5,0.0,105
280716,11.3,11.3,11.2,77,78,74,932.6,932.6,932.0,0.0,106
280716,11.2,11.4,11.2,74,74,67,932.0,932.0,931.6,0.0,107
280716,12.3,13.1,12.1,71,73,68,933.2,933.2,932.8,0.0,108
280716,12.1,12.2,11.2,73,77,72,932.8,932.9,932.6,0.0,109
280716,14.6,14.7,12.3,62,71,62,933.2,933.3,933.2,0.0,110
280716,16.1,16.1,14.4,57,63,56,932.9,933.2,932.9,0.0,111
280716,17.4,17.6,16.0,53,57,51,932.3,932.9,932.3,0.0,112
280716,18.3,18.8,17.0,51,53,49,931.5,932.3,931.5,0.0,113
280716,18.7,19.2,18.3,51,51,48,931.0,931.5,931.0,0.0,114
280716,17.9,19.5,17.9,57,57,48,930.8,931.0,930.6,0.0,115
280716,13.7,15.0,13.6,75,75,69,931.9,931.9,931.3,0.0,116
280716,17.2,17.9,16.9,60,61,57,930.7,930.8,930.6,0.0,117
280716,15.0,17.4,15.0,69,69,59,931.3,931.3,930.7,0.0,118
280716,13.4,13.8,13.4,78,78,75,932.4,932.4,931.8,0.0,119
280716,12.9,13.5,12.9,80,81,78,933.0,933.0,932.4,0.0,120
290716,13.0,13.1,12.8,79,81,79,933.4,933.4,933.0,0.0,121
290716,12.8,13.1,12.8,80,80,78,933.2,933.4,933.2,0.0,122
290716,14.5,14.5,14.2,80,80,79,933.5,933.5,933.0,0.0,123
290716,12.9,12.9,12.7,80,81,80,933.2,933.3,933.1,0.0,124
290716,13.0,13.1,12.8,80,80,79,933.2,933.2,933.0,0.0,125
290716,13.0,13.2,12.9,80,80,79,932.6,933.2,932.6,0.0,126
290716,13.0,13.1,12.8,81,82,80,932.1,932.6,932.1,0.0,127
290716,13.1,13.2,13.0,81,81,80,932.1,932.3,931.9,0.0,128
290716,12.9,13.1,12.7,79,81,79,931.8,932.1,931.8,0.0,129
290716,12.7,12.9,12.7,81,81,79,931.9,932.0,931.7,0.0,130
290716,12.8,12.8,12.5,81,82,81,932.5,932.5,931.9,0.0,131
290716,13.1,13.1,12.7,79,81,79,932.9,932.9,932.4,0.0,132
290716,13.5,13.5,13.0,79,80,78,933.4,933.4,932.9,0.0,133
290716,14.1,14.3,13.4,76,79,75,933.7,933.7,933.4,0.0,134
290716,15.4,15.4,14.1,71,76,71,933.9,934.0,933.7,0.0,135
290716,16.0,16.2,15.4,69,71,68,933.7,933.9,933.7,0.0,136
290716,16.6,16.8,15.9,66,69,66,932.9,933.7,932.9,0.0,137
290716,17.9,18.0,16.6,63,67,62,932.2,932.9,932.2,0.0,138
290716,18.2,18.4,17.8,61,63,59,931.8,932.3,931.8,0.0,139
290716,16.4,18.3,16.3,72,72,61,931.6,931.9,931.6,0.0,140
290716,15.7,16.6,15.7,75,75,71,931.6,931.7,931.6,0.0,141
290716,14.8,15.8,14.7,78,78,74,932.1,932.1,931.7,0.0,142
290716,14.4,14.8,14.4,79,79,78,932.6,932.6,932.1,0.0,143
290716,14.2,14.4,14.2,80,80,79,933.0,933.0,932.6,0.0,144
300716,14.6,14.6,14.5,79,80,79,933.8,933.9,933.5,0.0,145
300716,15.8,16.3,15.8,81,81,79,933.0,933.0,932.4,0.0,146
300716,14.4,14.6,14.4,80,80,79,934.0,934.1,933.8,0.0,147
300716,14.2,14.5,14.2,81,81,80,934.1,934.2,934.0,0.0,148
300716,14.4,14.4,14.2,81,81,80,933.9,934.1,933.9,0.0,149
300716,14.2,14.4,14.1,81,82,80,933.4,933.9,933.4,0.0,150
300716,14.0,14.2,13.9,82,82,81,933.0,933.4,933.0,0.0,151
300716,13.9,14.0,13.8,83,83,82,932.5,933.0,932.5,0.0,152
300716,13.9,13.9,13.7,83,83,82,932.4,932.5,932.4,0.0,153
300716,14.1,14.1,13.9,82,83,82,932.4,932.4,932.3,0.0,154
300716,14.4,14.4,14.1,81,82,81,932.8,932.8,932.4,0.0,155
300716,14.5,14.5,14.4,81,81,80,933.3,933.3,932.8,0.0,156
300716,14.6,14.6,14.5,81,81,81,933.9,933.9,933.3,0.0,157
300716,15.5,15.5,14.6,77,81,77,934.6,934.6,933.9,0.0,158
300716,16.5,17.3,15.4,70,77,68,935.2,935.2,934.6,0.0,159
300716,18.1,18.4,16.4,63,71,63,934.7,935.2,934.7,0.0,160
300716,20.2,20.5,18.0,56,64,55,933.8,934.7,933.8,0.0,161
300716,21.6,22.4,20.1,50,57,49,932.8,933.8,932.8,0.0,162
300716,22.8,22.9,21.3,47,52,47,931.8,932.8,931.8,0.0,163
300716,23.3,23.5,22.2,44,49,42,931.3,931.8,931.3,0.0,164
300716,22.3,23.9,22.2,52,52,41,931.2,931.3,931.1,0.0,165
300716,19.9,22.6,19.9,63,63,51,931.5,931.5,931.2,0.0,166
300716,17.3,19.8,17.3,75,75,63,931.9,931.9,931.5,0.0,167
300716,16.3,17.3,16.3,79,79,75,932.4,932.4,931.9,0.0,168
310716,15.1,15.2,14.5,81,84,81,934.6,934.7,934.0,0.0,169
310716,15.6,15.8,15.6,82,82,81,933.3,933.3,933.0,0.0,170
310716,15.4,15.6,15.2,83,83,82,933.5,933.5,933.3,0.0,171
310716,15.2,15.4,15.2,83,83,83,933.3,933.5,933.3,0.0,172
310716,16.9,17.2,15.1,72,81,72,934.8,934.9,934.6,0.0,173
310716,14.6,15.2,14.6,84,84,82,933.1,933.3,933.1,0.0,174
310716,14.6,14.7,14.5,83,84,82,932.7,933.1,932.7,0.0,175
310716,17.9,18.6,16.3,68,75,66,934.4,934.8,934.4,0.0,176
310716,14.6,14.6,14.5,83,83,83,932.1,932.7,932.1,0.0,177
310716,14.4,14.6,14.4,84,84,83,931.9,932.2,931.9,0.0,178
310716,22.9,23.2,22.4,46,50,45,930.0,930.9,930.0,0.0,179
310716,14.3,14.5,14.3,84,84,84,931.8,931.9,931.8,0.0,180
310716,20.1,20.1,17.9,60,69,58,933.3,934.4,933.3,0.0,181
310716,14.3,14.3,14.1,85,86,84,931.9,931.9,931.8,0.0,182
310716,14.3,14.3,14.0,86,86,85,932.6,932.6,931.9,0.0,183
310716,21.5,21.5,19.6,54,60,53,932.1,933.3,932.1,0.0,184
310716,14.4,14.5,14.3,85,86,84,933.2,933.2,932.6,0.0,185
310716,14.5,14.6,14.3,84,85,84,934.0,934.0,933.2,0.0,186
310716,22.8,22.8,21.0,48,54,48,930.9,932.1,930.9,0.0,187
310716,19.4,19.7,19.4,64,64,62,930.7,930.7,930.3,0.0,188
310716,23.5,23.9,22.8,38,46,38,929.6,930.0,929.6,0.0,189
310716,22.7,24.1,22.7,41,41,36,929.4,929.6,929.4,0.0,190
310716,21.3,22.7,21.3,45,45,40,929.8,929.8,929.4,0.0,191
310716,19.7,21.3,19.7,62,62,45,930.4,930.4,929.8,0.0,192
10816,18.3,19.5,18.3,71,71,64,930.9,930.9,930.6,0.0,193
10816,17.8,18.3,17.6,74,75,71,931.1,931.1,930.9,0.0,194
10816,17.5,17.8,17.3,71,75,71,931.2,931.2,931.0,0.0,195
10816,17.2,17.6,16.7,76,77,71,930.9,931.2,930.9,0.0,196
10816,16.4,17.3,16.3,75,76,73,930.3,930.9,930.3,0.0,197
10816,15.7,16.5,15.7,73,76,73,930.0,930.3,930.0,0.0,198
10816,15.2,15.8,15.1,75,75,73,929.6,930.0,929.6,0.0,199
10816,15.6,15.8,15.2,74,75,71,929.5,929.6,929.5,0.0,200
10816,14.8,15.6,14.8,76,76,74,929.4,929.5,929.3,0.0,201
10816,14.5,14.9,14.2,75,76,75,929.7,929.7,929.3,0.0,202
10816,14.7,15.0,14.3,71,75,71,930.3,930.3,929.7,0.0,203
10816,16.9,16.9,14.4,67,75,66,931.3,931.3,930.3,0.0,204
10816,19.1,19.1,16.8,56,68,55,932.2,932.2,931.3,0.0,205
10816,21.5,21.5,18.9,47,56,45,932.4,932.4,932.2,0.0,206
10816,22.7,22.9,21.5,41,47,40,931.7,932.4,931.7,0.0,207
10816,22.8,23.4,22.5,39,41,38,931.0,931.7,931.0,0.0,208
10816,23.5,24.1,22.8,38,41,37,930.0,931.0,930.0,0.0,209
10816,24.1,25.0,23.3,36,38,34,929.0,930.0,929.0,0.0,210
10816,24.5,25.0,23.4,35,38,34,928.2,928.9,928.2,0.0,211
10816,24.9,25.0,24.1,33,36,33,927.8,928.2,927.7,0.0,212
10816,24.0,24.9,24.0,36,36,33,928.0,928.1,927.8,0.0,213
10816,22.8,24.0,22.7,39,40,36,928.6,928.6,928.0,0.0,214
10816,22.1,22.9,22.1,42,42,39,929.2,929.2,928.6,0.0,215
10816,21.5,22.1,21.4,45,45,42,929.9,929.9,929.2,0.0,216
20816,20.8,21.5,20.8,47,47,44,930.2,930.2,929.9,0.0,217
20816,20.3,20.9,20.1,48,49,47,930.4,930.4,930.2,0.0,218
20816,19.9,20.4,19.8,49,51,48,930.5,930.5,930.4,0.0,219
20816,19.8,20.1,19.7,50,51,49,930.2,930.5,930.2,0.0,220
20816,18.8,19.9,18.6,54,55,50,930.2,930.3,930.2,0.0,221
20816,17.9,18.8,17.8,59,59,54,930.2,930.2,930.2,0.0,222
20816,16.1,17.9,16.1,67,67,59,930.1,930.2,930.1,0.0,223
20816,16.2,16.4,15.1,68,71,67,930.2,930.2,930.1,0.0,224
20816,15.7,16.2,15.5,70,71,68,930.7,930.7,930.2,0.0,225
20816,15.2,16.0,15.2,75,75,69,932.2,932.2,930.7,0.0,226
20816,15.6,15.6,14.8,81,81,75,932.8,932.9,932.2,0.0,227
20816,16.0,16.1,15.6,80,81,79,933.5,933.5,932.8,0.0,228
20816,16.3,16.4,15.9,79,81,78,934.2,934.2,933.5,0.0,229
20816,16.7,16.8,16.3,76,79,76,934.6,934.6,934.2,0.0,230
20816,17.3,17.3,16.7,75,76,74,934.3,934.6,934.3,0.0,231
20816,17.5,17.7,17.1,73,75,71,934.0,934.3,933.9,0.0,232
20816,19.0,19.7,17.5,65,73,61,933.1,934.0,933.1,0.0,233
20816,18.6,19.2,18.3,67,68,63,932.7,933.1,932.7,0.0,234
20816,16.9,18.6,16.9,74,74,67,932.5,932.7,932.5,0.0,235
20816,16.9,17.2,16.5,71,75,71,932.4,932.6,932.4,0.0,236
20816,15.9,16.9,15.8,75,76,71,932.9,933.0,932.4,0.0,237
20816,14.7,15.9,14.7,78,79,75,933.3,933.3,932.9,0.0,238
20816,14.7,14.8,14.5,78,80,78,933.7,933.7,933.3,0.0,239
20816,14.5,14.8,14.4,80,81,78,934.1,934.1,933.7,0.0,240
30816,14.4,14.5,14.4,81,81,80,934.4,934.5,934.1,0.0,241
30816,14.4,14.5,14.3,81,82,81,934.5,934.5,934.4,0.0,242
30816,14.6,14.6,14.4,81,82,81,934.5,934.6,934.5,0.0,243
30816,14.6,14.7,14.5,80,81,79,934.2,934.5,934.2,0.0,244
30816,14.6,14.7,14.5,80,80,80,933.8,934.2,933.8,0.0,245
30816,14.5,14.6,14.4,82,82,80,933.4,933.8,933.4,0.0,246
30816,14.3,14.5,14.2,83,83,81,932.9,933.5,932.9,0.0,247
30816,14.5,14.6,14.3,82,83,82,933.0,933.0,932.8,0.0,248
30816,14.3,14.6,14.2,84,84,82,933.0,933.0,932.9,0.0,249
30816,14.5,14.6,14.3,83,84,83,933.3,933.3,932.9,0.0,250
30816,14.6,14.7,14.4,83,84,83,933.5,933.6,933.3,0.0,251
30816,15.0,15.0,14.6,81,83,81,933.9,933.9,933.5,0.0,252
30816,15.7,15.8,15.0,77,81,77,934.6,934.6,933.9,0.0,253
30816,17.0,17.0,15.7,71,77,71,934.8,934.8,934.6,0.0,254
30816,17.7,17.9,16.7,67,72,67,934.3,934.9,934.3,0.0,255
30816,20.8,20.8,17.6,56,68,55,933.5,934.3,933.5,0.0,256
30816,20.6,21.3,19.4,54,60,52,933.0,933.5,933.0,0.0,257
30816,21.9,22.7,20.5,55,56,48,932.2,933.0,932.2,0.0,258
30816,19.6,22.1,19.6,64,64,54,931.9,932.2,931.9,0.0,259
30816,17.7,19.7,17.5,72,73,64,931.9,932.0,931.9,0.0,260
30816,16.8,17.7,16.7,77,77,72,932.0,932.0,931.9,0.0,261
30816,16.2,16.8,16.2,79,79,77,932.0,932.0,931.9,0.0,262
30816,15.6,16.3,15.6,82,82,79,932.5,932.5,932.0,0.0,263
30816,15.8,15.8,15.5,81,83,81,932.7,932.7,932.5,0.0,264
40816,15.8,16.0,15.7,79,81,78,933.0,933.1,932.6,0.0,265
40816,15.5,15.8,15.5,81,81,79,933.3,933.4,932.9,0.0,266
40816,15.6,15.7,15.4,80,82,80,933.4,933.5,933.3,0.0,267
40816,15.9,15.9,15.6,79,80,79,933.3,933.5,933.3,0.0,268
40816,15.8,15.9,15.7,79,80,79,933.0,933.3,933.0,0.0,269
40816,15.8,15.9,15.8,80,80,79,932.7,933.0,932.6,0.0,270
40816,15.8,15.9,15.7,80,81,80,932.5,932.8,932.5,0.0,271
40816,15.6,15.8,15.6,82,82,80,932.4,932.6,932.3,0.0,272
40816,15.3,15.7,15.3,82,83,82,932.1,932.4,932.0,0.0,273
40816,15.6,15.6,15.2,80,83,80,932.5,932.5,932.0,0.0,274
40816,15.7,15.8,15.6,79,80,78,932.8,932.8,932.5,0.0,275
40816,15.7,15.8,15.6,77,79,77,933.4,933.4,932.8,0.0,276
40816,16.3,16.4,15.7,76,78,75,934.0,934.0,933.4,0.0,277
40816,18.9,19.0,16.3,66,76,65,933.9,934.1,933.9,0.0,278
40816,20.2,20.7,18.4,59,67,59,933.7,934.0,933.7,0.0,279
40816,20.9,21.3,19.5,58,61,55,932.8,933.7,932.8,0.0,280
40816,21.8,22.0,20.4,53,59,52,931.6,932.8,931.6,0.0,281
40816,23.6,23.7,21.7,46,54,46,930.4,931.6,930.4,0.0,282
40816,24.1,25.4,23.6,42,47,40,929.5,930.4,929.5,0.0,283
40816,24.1,24.8,23.5,42,43,40,929.6,929.7,929.5,0.0,284
40816,23.3,24.7,23.3,44,44,38,929.9,930.0,929.6,0.0,285
40816,20.6,23.3,20.6,66,66,43,930.1,930.1,929.9,0.0,286
40816,18.9,20.6,18.9,72,72,66,930.6,930.6,930.1,0.0,287
40816,17.5,18.9,17.5,78,78,72,931.0,931.0,930.6,0.0,288
50816,16.8,17.5,16.7,82,82,78,931.2,931.2,931.0,0.0,289
50816,16.3,16.8,16.3,83,83,82,931.6,931.6,931.2,0.0,290
50816,16.2,16.4,16.2,84,84,83,932.0,932.0,931.5,0.0,291
50816,16.0,16.3,16.0,84,84,84,932.0,932.3,932.0,0.0,292
50816,16.3,16.5,15.9,83,85,83,931.6,932.0,931.6,0.0,293
50816,15.9,16.3,15.9,83,84,83,931.0,931.6,931.0,0.0,294
50816,15.5,15.9,15.5,84,84,83,930.6,931.0,930.6,0.0,295
50816,15.1,15.5,15.0,86,86,84,930.4,930.7,930.4,0.0,296
50816,14.5,15.1,14.5,87,87,86,930.3,930.4,930.2,0.0,297
50816,14.1,14.5,14.1,90,90,87,930.7,930.7,930.3,0.0,298
50816,14.1,14.2,14.0,90,90,90,931.1,931.1,930.7,0.0,299
50816,14.4,14.5,14.1,89,90,89,931.5,931.5,931.1,0.0,300
50816,16.5,16.5,14.4,81,89,80,932.2,932.2,931.5,0.0,301
50816,19.2,19.2,16.1,70,80,69,932.3,932.4,932.2,0.0,302
50816,21.1,21.7,19.1,58,70,56,931.8,932.3,931.8,0.0,303
50816,23.2,24.0,21.1,49,59,48,931.0,931.8,931.0,0.0,304
50816,25.1,25.7,23.2,42,50,41,929.8,931.0,929.8,0.0,305
50816,25.3,26.3,25.0,36,43,34,928.8,929.8,928.8,0.0,306
50816,26.7,26.9,25.1,30,37,30,928.2,928.8,928.2,0.0,307
50816,26.7,27.0,25.5,33,36,29,928.3,928.3,928.1,0.0,308
50816,25.4,26.7,25.4,36,36,31,928.4,928.4,928.3,0.0,309
50816,23.0,25.4,23.0,45,45,36,928.6,928.6,928.4,0.0,310
50816,21.8,23.1,21.8,50,50,45,928.9,929.0,928.6,0.0,311
50816,21.0,21.8,21.0,52,52,50,929.4,929.4,928.9,0.0,312
60816,20.3,21.1,20.3,54,54,51,929.6,929.6,929.4,0.0,313
60816,19.4,20.3,19.2,57,59,54,929.6,929.6,929.5,0.0,314
60816,19.4,19.4,19.0,56,58,56,929.7,929.7,929.5,0.0,315
60816,18.9,19.5,18.7,56,57,55,929.4,929.7,929.3,0.0,316
60816,18.3,18.9,18.3,60,60,56,929.1,929.4,929.1,0.0,317
60816,17.8,18.5,17.7,63,63,59,928.4,929.2,928.4,0.0,318
60816,17.1,17.8,17.1,66,66,63,928.2,928.4,928.2,0.0,319
60816,16.8,17.3,16.7,71,71,66,928.4,928.4,928.2,0.0,320
60816,16.7,16.9,16.7,72,72,70,928.8,928.9,928.3,0.0,321
60816,16.5,16.7,16.5,73,73,72,929.3,929.4,928.8,0.0,322
60816,16.1,16.5,16.0,75,75,73,929.6,929.7,929.3,0.0,323
60816,18.6,18.6,16.0,67,76,67,930.0,930.1,929.6,0.0,324
60816,21.4,21.4,18.2,53,68,53,930.5,930.5,930.0,0.0,325
60816,23.8,24.2,21.4,37,53,36,930.8,930.9,930.5,0.0,326
60816,24.3,24.5,23.0,36,39,35,930.5,930.9,930.5,0.0,327
60816,25.7,26.0,24.3,33,36,33,929.9,930.5,929.9,0.0,328
60816,26.3,27.0,25.3,29,33,28,929.2,929.9,929.2,0.0,329
60816,27.6,28.0,26.1,27,30,26,928.3,929.2,928.3,0.0,330
60816,27.9,28.1,26.9,27,28,26,927.6,928.3,927.6,0.0,331
60816,27.4,28.1,27.2,26,27,25,927.3,927.6,927.3,0.0,332
60816,26.6,27.6,26.6,27,27,25,927.5,927.5,927.3,0.0,333
60816,25.0,26.6,24.9,32,32,27,927.7,927.7,927.4,0.0,334
60816,23.6,25.0,23.6,36,36,32,927.9,927.9,927.7,0.0,335
60816,23.0,23.8,23.0,37,38,35,928.3,928.3,927.9,0.0,336
70816,22.8,23.1,22.2,37,38,36,928.8,928.8,928.3,0.0,337
70816,22.1,22.9,21.9,38,39,36,928.8,928.9,928.8,0.0,338
70816,21.2,22.3,21.2,41,41,37,928.9,928.9,928.8,0.0,339
70816,22.1,22.2,20.3,37,48,37,928.7,928.9,928.7,0.0,340
70816,22.2,22.4,21.6,36,38,35,928.3,928.7,928.3,0.0,341
70816,19.6,22.3,19.1,47,49,35,927.7,928.3,927.7,0.0,342
70816,19.0,19.7,18.9,49,50,47,927.5,927.7,927.4,0.0,343
70816,19.3,19.7,19.0,47,49,45,927.3,927.5,927.3,0.0,344
70816,21.0,21.1,19.2,39,47,39,927.2,927.3,927.1,0.0,345
70816,20.7,21.1,20.6,41,41,39,927.3,927.3,927.1,0.0,346
70816,21.3,21.4,20.7,39,41,38,927.3,927.4,927.1,0.0,347
70816,22.8,22.9,21.2,35,39,35,927.5,927.5,927.2,0.0,348
70816,22.9,23.9,22.7,36,36,33,928.7,928.7,927.4,0.0,349
70816,18.5,22.9,18.4,66,67,36,930.5,930.5,928.7,0.0,350
70816,18.4,19.2,18.0,65,69,63,930.6,930.9,930.5,0.0,351
70816,19.3,19.3,18.2,64,68,64,930.1,930.7,930.1,0.0,352
70816,20.0,20.0,18.6,59,65,58,929.2,930.1,929.2,0.0,353
70816,19.6,21.1,19.3,60,62,56,928.1,929.2,928.0,0.0,354
70816,19.9,21.2,19.6,63,63,57,927.4,928.1,927.4,0.0,355
70816,18.5,20.6,18.3,66,68,60,927.6,927.6,927.4,0.0,356
70816,17.7,18.7,17.5,72,72,65,927.4,927.7,927.4,0.0,357
70816,17.8,17.9,17.6,67,72,67,927.8,927.9,927.3,0.0,358
